kernel,N,bx,by,bz,total_threads,exec_time,gpu,dimensionality,compute_intensity,has_shared_memory,global_reads,global_writes,arithmetic_ops,memory_ops
mvt_kernel2,1024,2,512,1,1024,35.2081,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel1,1024,4,256,1,1024,21.2064,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel2,1024,4,256,1,1024,17.8328,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel1,1024,8,128,1,1024,13.6295,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel2,1024,8,128,1,1024,7.0133,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel1,1024,16,64,1,1024,12.5117,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel2,1024,16,64,1,1024,3.4491,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel1,1024,32,32,1,1024,14.3598,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel2,1024,32,32,1,1024,2.0896,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel1,1024,64,16,1,1024,9.5978,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel2,1024,64,16,1,1024,1.2751,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel1,1024,128,8,1,1024,4.8422,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel2,1024,128,8,1,1024,0.654,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel1,1024,256,4,1,1024,4.8773,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel2,1024,256,4,1,1024,0.601,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel1,1024,512,2,1,1024,4.94,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel2,1024,512,2,1,1024,0.5899,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel1,1024,1024,1,1,1024,5.1012,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
mvt_kernel2,1024,1024,1,1,1024,0.5904,tesla_c2075,1,2.3333333333333335,0,3,0,7,3
syr2k_kernel,32,1,32,1,32,0.022,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,2,16,1,32,0.0231,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,4,8,1,32,0.0193,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,8,4,1,32,0.0186,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,16,2,1,32,0.0196,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,32,1,1,32,0.0195,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,2,32,1,64,0.0204,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,4,16,1,64,0.0168,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,8,8,1,64,0.0168,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,16,4,1,64,0.0193,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,32,2,1,64,0.0202,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,4,32,1,128,0.0204,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,8,16,1,128,0.0197,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,16,8,1,128,0.026,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,32,4,1,128,0.0196,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,8,32,1,256,0.0181,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,16,16,1,256,0.0173,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,32,8,1,256,0.0178,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,16,32,1,512,0.0207,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,32,16,1,512,0.0226,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,32,32,32,1,1024,0.0333,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,1,32,1,32,0.0458,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,2,16,1,32,0.0297,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,4,8,1,32,0.0231,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,8,4,1,32,0.0256,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,16,2,1,32,0.0282,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,32,1,1,32,0.0349,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,1,64,1,64,0.0413,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,2,32,1,64,0.0297,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,4,16,1,64,0.0258,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,8,8,1,64,0.0237,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,16,4,1,64,0.0268,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,32,2,1,64,0.0376,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,64,1,1,64,0.0367,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,2,64,1,128,0.0359,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,4,32,1,128,0.0272,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,8,16,1,128,0.0229,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,16,8,1,128,0.0239,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,32,4,1,128,0.0368,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,64,2,1,128,0.0355,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,4,64,1,256,0.0253,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,8,32,1,256,0.032,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,16,16,1,256,0.0239,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,32,8,1,256,0.0327,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,64,4,1,256,0.0377,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,8,64,1,512,0.0339,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,16,32,1,512,0.0357,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,32,16,1,512,0.038,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,64,8,1,512,0.0335,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,16,64,1,1024,0.0503,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,32,32,1,1024,0.0557,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,64,64,16,1,1024,0.056,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,1,32,1,32,0.229,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,2,16,1,32,0.1108,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,4,8,1,32,0.0787,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,8,4,1,32,0.0749,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,16,2,1,32,0.0871,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,32,1,1,32,0.1406,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,1,64,1,64,0.2293,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,2,32,1,64,0.1089,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,4,16,1,64,0.0778,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,8,8,1,64,0.0799,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,16,4,1,64,0.0894,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,32,2,1,64,0.1437,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,64,1,1,64,0.1365,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,1,128,1,128,0.2301,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,2,64,1,128,0.11,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,4,32,1,128,0.0802,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,8,16,1,128,0.0786,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,16,8,1,128,0.0922,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,32,4,1,128,0.1445,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,64,2,1,128,0.1385,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,128,1,1,128,0.1364,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,2,128,1,256,0.1251,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,4,64,1,256,0.0871,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,8,32,1,256,0.0831,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,16,16,1,256,0.0982,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,32,8,1,256,0.1503,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,64,4,1,256,0.1473,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,128,2,1,256,0.1443,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,4,128,1,512,0.0996,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,8,64,1,512,0.0977,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,16,32,1,512,0.1197,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,32,16,1,512,0.1669,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,64,8,1,512,0.1681,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,128,4,1,512,0.1656,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,8,128,1,1024,0.0889,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,16,64,1,1024,0.0903,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,32,32,1,1024,0.1519,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,64,16,1,1024,0.1367,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,128,128,8,1,1024,0.1373,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,1,32,1,32,1.8588,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,2,16,1,32,1.0159,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,4,8,1,32,0.5712,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,8,4,1,32,0.577,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,16,2,1,32,0.6059,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,32,1,1,32,1.0036,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,1,64,1,64,2.0531,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,2,32,1,64,1.0618,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,4,16,1,64,0.6612,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,8,8,1,64,0.6522,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,16,4,1,64,0.7287,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,32,2,1,64,1.1618,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,64,1,1,64,1.1274,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,1,128,1,128,2.0201,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,2,64,1,128,1.0647,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,4,32,1,128,0.6575,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,8,16,1,128,0.6728,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,16,8,1,128,0.6971,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,32,4,1,128,1.1612,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,64,2,1,128,1.1613,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,128,1,1,128,1.1471,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,1,256,1,256,2.0298,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,2,128,1,256,1.0966,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,4,64,1,256,0.6544,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,8,32,1,256,0.6579,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,16,16,1,256,0.7024,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,32,8,1,256,1.1746,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,64,4,1,256,1.1371,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,128,2,1,256,1.1347,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,256,1,1,256,1.1153,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,2,256,1,512,1.0248,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,4,128,1,512,0.6518,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,8,64,1,512,0.6456,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,16,32,1,512,0.7397,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,32,16,1,512,1.1416,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,64,8,1,512,1.1332,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,128,4,1,512,1.1419,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,256,2,1,512,1.1363,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,4,256,1,1024,0.6773,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,8,128,1,1024,0.6775,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,16,64,1,1024,0.7382,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,32,32,1,1024,1.1433,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,256,64,16,1,1024,1.1431,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,1,32,1,32,13.5564,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,2,16,1,32,7.4586,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,4,8,1,32,4.5044,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,8,4,1,32,4.2431,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,16,2,1,32,4.3087,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,32,1,1,32,7.4587,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,1,64,1,64,14.138,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,2,32,1,64,7.166,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,4,16,1,64,4.2812,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,8,8,1,64,4.2541,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,16,4,1,64,4.4793,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,32,2,1,64,7.9598,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,64,1,1,64,8.5777,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,1,128,1,128,14.2541,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,2,64,1,128,7.059,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,4,32,1,128,4.2972,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,8,16,1,128,4.3119,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,16,8,1,128,4.4865,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,32,4,1,128,7.9425,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,64,2,1,128,7.9687,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,128,1,1,128,7.9709,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,1,256,1,256,13.8358,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,2,128,1,256,7.1395,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,4,64,1,256,4.3318,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,8,32,1,256,4.2386,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,16,16,1,256,4.4585,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,32,8,1,256,7.9763,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,64,4,1,256,8.3941,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,128,2,1,256,8.2951,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,256,1,1,256,7.9739,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,2,256,1,512,7.2076,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,4,128,1,512,4.358,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,8,64,1,512,4.2678,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,16,32,1,512,4.4471,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,32,16,1,512,7.9524,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,64,8,1,512,7.9792,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,128,4,1,512,7.959,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,256,2,1,512,7.9637,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,4,256,1,1024,4.3219,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,8,128,1,1024,4.2678,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,16,64,1,1024,4.4923,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,32,32,1,1024,7.9545,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,512,64,16,1,1024,7.9779,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,1,32,1,32,110.0857,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,2,16,1,32,57.0938,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,4,8,1,32,35.0991,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,8,4,1,32,34.3225,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,16,2,1,32,102.2641,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,32,1,1,32,338.5173,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,1,64,1,64,106.4585,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,2,32,1,64,56.2151,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,4,16,1,64,32.7132,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,8,8,1,64,33.6625,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,16,4,1,64,104.9183,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,32,2,1,64,273.4803,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,64,1,1,64,320.6115,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,1,128,1,128,106.3738,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,2,64,1,128,57.7972,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,4,32,1,128,32.4174,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,8,16,1,128,32.6339,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,16,8,1,128,41.5159,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,32,4,1,128,251.9618,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,64,2,1,128,241.1177,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,128,1,1,128,310.8941,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,1,256,1,256,105.8624,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,2,128,1,256,54.8324,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,4,64,1,256,32.0315,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,8,32,1,256,32.7131,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,16,16,1,256,33.8889,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,32,8,1,256,90.5036,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,64,4,1,256,193.0981,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,128,2,1,256,215.4872,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,256,1,1,256,258.3658,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,2,256,1,512,54.7523,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,4,128,1,512,32.1052,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,8,64,1,512,32.4708,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,16,32,1,512,33.7843,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,32,16,1,512,59.2007,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,64,8,1,512,74.4203,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,128,4,1,512,145.0317,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,256,2,1,512,251.9498,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,4,256,1,1024,32.0509,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
syr2k_kernel,1024,8,128,1,1024,32.517,geforce_gtx_1080_ti,2,3.8333333333333335,0,6,0,23,6
